genus	organism_name	Organism Name (Genus, Species)	# assembly_accession	refseq_category	taxid	version_status	assembly_level	release_type	genome_rep	seq_rel_date	ftp_path	Oral Taxon ID	HOMD Sequence ID	Culture Collection Entry Number	Sequencing Status	NCBI Genome Survey Sequence Accession ID	species_taxid	infraspecific_name	Assembly_Level_Score	Refseq_Category_Score	Sequencing_Status_Score	Organism
Streptococcus	Streptococcus sp. oral taxon 064	Streptococcus sp. HMT 064	GCA_001683375.1	na	712624	latest	Chromosome	Major	Full	2016/07/11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/683/375/GCA_001683375.1_ASM168337v1	64	SEQF2905	W10853	High Coverage	CP016207.1,CP016208.1,CP016209.1	712624	strain=W10853	3	0	2	Streptococcus sp. HMT 064
Streptococcus	Streptococcus sp. F0442	Streptococcus sp. HMT 066	GCA_000314795.2	na	999425	latest	Scaffold	Major	Full	2013/02/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/314/795/GCA_000314795.2_Strept_sp_F0442_V1	66	SEQF1889	F0442	High Coverage	AGZZ00000000	999425	strain=F0442	2	0	2	Streptococcus sp. HMT 066
Streptococcus	Streptococcus sp. HPH0090	NA	GCA_000411475.1	na	1203590	latest	Scaffold	Major	Full	2013/06/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/411/475/GCA_000411475.1_Stre_sp_HPH0090_V1	NA	NA	NA	NA	NA	1203590	strain=HPH0090	2	0	0	Streptococcus sp. HPH0090
Streptococcus	Streptococcus sp. HSISB1	NA	GCA_000448625.1	na	1316409	latest	Chromosome	Major	Full	2013/08/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/448/625/GCA_000448625.1_HSISB1_1.0	NA	NA	NA	NA	NA	1316409	strain=HSISB1	3	0	0	Streptococcus sp. HSISB1
Streptococcus	Streptococcus sp. HSISM1	NA	GCA_000448565.1	na	1316408	latest	Chromosome	Major	Full	2013/08/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/448/565/GCA_000448565.1_HSISM1_1.0	NA	NA	NA	NA	NA	1316408	strain=HSISM1	3	0	0	Streptococcus sp. HSISM1
Streptococcus	Streptococcus sp. HSISS1	NA	GCA_000448645.1	na	1316410	latest	Chromosome	Major	Full	2013/08/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/448/645/GCA_000448645.1_HSISS1_1.0	NA	NA	NA	NA	NA	1316410	strain=HSISS1	3	0	0	Streptococcus sp. HSISS1
Streptococcus	Streptococcus sp. HSISS2	NA	GCA_000448665.1	na	1316411	latest	Chromosome	Major	Full	2013/08/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/448/665/GCA_000448665.1_HSISS2_1.0	NA	NA	NA	NA	NA	1316411	strain=HSISS2	3	0	0	Streptococcus sp. HSISS2
Streptococcus	Streptococcus sp. HSISS3	NA	GCA_000448605.1	na	1316412	latest	Chromosome	Major	Full	2013/08/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/448/605/GCA_000448605.1_HSISS3_1.0	NA	NA	NA	NA	NA	1316412	strain=HSISS3	3	0	0	Streptococcus sp. HSISS3
Streptococcus	Streptococcus sp. I-G2	NA	GCA_000479335.1	na	1156431	latest	Complete Genome	Major	Full	2013/10/24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/479/335/GCA_000479335.1_ASM47933v1	NA	NA	NA	NA	NA	1156431	strain=I-G2	4	0	0	Streptococcus sp. I-G2
Streptococcus	Streptococcus sp. I-P16	NA	GCA_000479315.1	na	1156433	latest	Complete Genome	Major	Full	2013/10/24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/479/315/GCA_000479315.1_ASM47931v1	NA	NA	NA	NA	NA	1156433		4	0	0	Streptococcus sp. I-P16
Streptococcus	Streptococcus sp. JS71	NA	GCA_003627135.1	na	2382163	latest	Complete Genome	Major	Full	2018/10/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/627/135/GCA_003627135.1_ASM362713v1	NA	NA	NA	NA	NA	2382163	strain=JS71	4	0	0	Streptococcus sp. JS71
Streptococcus	Streptococcus sp. KR	NA	GCA_002238115.1	na	1979528	latest	Contig	Major	Full	2017/08/01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/238/115/GCA_002238115.1_ASM223811v1	NA	NA	NA	NA	NA	1979528	strain=KR	1	0	0	Streptococcus sp. KR
Streptococcus	Streptococcus sp. LQJ-218	NA	GCA_003428885.1	na	2283190	latest	Contig	Major	Full	2018/08/27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/428/885/GCA_003428885.1_ASM342888v1	NA	NA	NA	NA	NA	2283190	strain=LQJ-218	1	0	0	Streptococcus sp. LQJ-218
Streptococcus	Streptococcus sp. M143	NA	GCA_000162495.1	na	563037	latest	Scaffold	Major	Full	2009/12/04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/162/495/GCA_000162495.1_ASM16249v1	NA	NA	NA	NA	NA	563037	strain=M143	2	0	0	Streptococcus sp. M143
Streptococcus	Streptococcus sp. M334	NA	GCA_000187745.1	na	563038	latest	Scaffold	Major	Full	2011/02/03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/187/745/GCA_000187745.1_ASM18774v1	NA	NA	NA	NA	NA	563038	strain=M334	2	0	0	Streptococcus sp. M334
Streptococcus	Streptococcus sp. NLAE-zl-C503	NA	GCA_900104285.1	na	1855327	latest	Scaffold	Major	Full	2016/10/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/104/285/GCA_900104285.1_IMG-taxon_2654588205_annotated_assembly	NA	NA	NA	NA	NA	1855327	strain=NLAE-zl-C503	2	0	0	Streptococcus sp. NLAE-zl-C503
Streptococcus	Streptococcus sp. NM	NA	GCA_003390135.1	na	2292266	latest	Contig	Major	Full	2018/08/15	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/390/135/GCA_003390135.1_ASM339013v1	NA	NA	NA	NA	NA	2292266	strain=NM	1	0	0	Streptococcus sp. NM
Streptococcus	Streptococcus sp. NPS 308	NA	GCA_002355895.1	na	1902136	latest	Complete Genome	Major	Full	2016/10/17	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/355/895/GCA_002355895.1_ASM235589v1	NA	NA	NA	NA	NA	1902136	strain=NPS 308	4	0	0	Streptococcus sp. NPS 308
Streptococcus	Streptococcus sp. OBRC6	NA	GCA_000517685.1	na	936587	latest	Contig	Major	Full	2014/01/13	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/517/685/GCA_000517685.1_SspOBRC6v1.0	NA	NA	NA	NA	NA	936587	strain=OBRC6	1	0	0	Streptococcus sp. OBRC6
Streptococcus	Streptococcus sp. SK140	NA	GCA_000259525.1	na	1095726	latest	Contig	Major	Full	2012/04/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/259/525/GCA_000259525.1_SspSK140v1.0	NA	NA	NA	NA	NA	1095726	strain=SK140	1	0	0	Streptococcus sp. SK140
Streptococcus	Streptococcus sp. SK643	NA	GCA_000259505.1	na	1095727	latest	Contig	Major	Full	2012/04/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/259/505/GCA_000259505.1_SspSK643v1.0	NA	NA	NA	NA	NA	1095727	strain=SK643	1	0	0	Streptococcus sp. SK643
Streptococcus	Streptococcus sp. SR1	NA	GCA_000526075.1	na	1161416	latest	Contig	Major	Full	2014/01/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/526/075/GCA_000526075.1_SspSR1v1.0	NA	NA	NA	NA	NA	1161416	strain=SR1	1	0	0	Streptococcus sp. SR1
Streptococcus	Streptococcus sp. SR4	NA	GCA_000517725.1	na	1161417	latest	Contig	Major	Full	2014/01/13	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/517/725/GCA_000517725.1_SspSR4v1.0	NA	NA	NA	NA	NA	1161417	strain=SR4	1	0	0	Streptococcus sp. SR4
Streptococcus	Streptococcus sp. UMB0029	NA	GCA_002871495.1	na	2069308	latest	Scaffold	Major	Full	2018/01/10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/871/495/GCA_002871495.1_ASM287149v1	NA	NA	NA	NA	NA	2069308	strain=UMB0029	2	0	0	Streptococcus sp. UMB0029
Streptococcus	Streptococcus sp. UMB1385	NA	GCA_002871655.1	na	2069309	latest	Scaffold	Major	Full	2018/01/10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/871/655/GCA_002871655.1_ASM287165v1	NA	NA	NA	NA	NA	2069309	strain=UMB1385	2	0	0	Streptococcus sp. UMB1385
Streptococcus	Streptococcus sp. VT 162	NA	GCA_000688775.2	na	1419814	latest	Complete Genome	Major	Full	2015/03/25	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/688/775/GCA_000688775.2_ASM68877v2	NA	NA	NA	NA	NA	1419814	strain=VT 162	4	0	0	Streptococcus sp. VT 162
Streptococcus	Streptococcus sp. VT-4	NA	GCA_003143695.1	na	2172545	latest	Contig	Major	Full	2018/05/19	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/143/695/GCA_003143695.1_ASM314369v1	NA	NA	NA	NA	NA	2172545	strain=VT-4	1	0	0	Streptococcus sp. VT-4
Streptococcus	Streptococcus sp. X13SY08	NA	GCA_001182825.2	na	1676616	latest	Contig	Major	Full	2015/08/25	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/182/825/GCA_001182825.2_ASM118282v2	NA	NA	NA	NA	NA	1676616	strain=X13SY08	1	0	0	Streptococcus sp. X13SY08
Streptococcus	Streptococcus sp. Z1(2018)	NA	GCA_003429035.1	na	2304043	latest	Scaffold	Major	Full	2018/08/27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/429/035/GCA_003429035.1_ASM342903v1	NA	NA	NA	NA	NA	2304043	strain=Z1(2018)	2	0	0	Streptococcus sp. Z1(2018)
Streptococcus	Streptococcus sp. Z15	NA	GCA_003086355.2	na	2173853	latest	Complete Genome	Major	Full	2018/08/27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/086/355/GCA_003086355.2_ASM308635v2	NA	NA	NA	NA	NA	2173853	strain=Z15	4	0	0	Streptococcus sp. Z15
Streptococcus	Streptococcus sp. Z2	NA	GCA_003429025.1	na	2304042	latest	Scaffold	Major	Full	2018/08/27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/429/025/GCA_003429025.1_ASM342902v1	NA	NA	NA	NA	NA	2304042	strain=Z2	2	0	0	Streptococcus sp. Z2
Streptococcus	Streptococcus suis BM407	NA	GCA_000026745.1	reference genome	568814	latest	Complete Genome	Major	Full	2009/07/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/026/745/GCA_000026745.1_ASM2674v1	NA	NA	NA	NA	NA	1307	strain=BM407	4	2	0	Streptococcus suis BM407
Streptococcus	Streptococcus thermophilus JIM 8232	Streptococcus thermophilus	GCA_000253395.1	representative genome	1051074	latest	Complete Genome	Major	Full	2011/07/04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/253/395/GCA_000253395.1_ASM25339v1	152	SEQF2891	jim_8232	Complete	FR875178.1	1308	strain=JIM 8232	4	1	3	Streptococcus thermophilus
Streptococcus	Streptococcus thermophilus CAG:236	NA	GCA_000434755.1	na	1263110	latest	Scaffold	Major	Full	2013/07/17	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/434/755/GCA_000434755.1_MGS236	NA	NA	NA	NA	NA	1263110		2	0	0	Streptococcus thermophilus CAG:236
Streptococcus	Streptococcus thoraltensis DSM 12221	NA	GCA_000380145.1	na	1123318	latest	Scaffold	Major	Full	2013/04/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/380/145/GCA_000380145.1_ASM38014v1	NA	NA	NA	NA	NA	55085	strain=DSM 12221	2	0	0	Streptococcus thoraltensis DSM 12221
Streptococcus	Streptococcus timonensis	NA	GCA_900095845.1	na	1852387	latest	Contig	Major	Full	2016/09/08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/845/GCA_900095845.1_PRJEB15309	NA	NA	NA	NA	NA	1852387	strain=Marseille-P2915	1	0	0	Streptococcus timonensis
Streptococcus	Streptococcus troglodytae	NA	GCA_002355215.1	na	1111760	latest	Complete Genome	Major	Full	2015/02/05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/355/215/GCA_002355215.1_ASM235521v1	NA	NA	NA	NA	NA	1111760	strain=TKU 31	4	0	0	Streptococcus troglodytae
Streptococcus	Streptococcus uberis 0140J	NA	GCA_000009545.1	representative genome	218495	latest	Complete Genome	Major	Full	2009/01/28	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/009/545/GCA_000009545.1_ASM954v1	NA	NA	NA	NA	NA	1349	strain=0140J	4	1	0	Streptococcus uberis 0140J
Streptococcus	Streptococcus urinalis 2285-97	NA	GCA_000188055.3	representative genome	764291	latest	Contig	Major	Full	2011/11/18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/188/055/GCA_000188055.3_ASM18805v3	NA	NA	NA	NA	NA	149016	strain=2285-97	1	1	0	Streptococcus urinalis 2285-97
Streptococcus	Streptococcus varani	NA	GCA_001375655.1	representative genome	1608583	latest	Contig	Major	Full	2015/04/22	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/375/655/GCA_001375655.1_PRJEB8936_assembly_1	NA	NA	NA	NA	NA	1608583	strain=FF10	1	1	0	Streptococcus varani
Streptococcus	Streptococcus vestibularis	NA	GCA_001657915.1	na	1343	latest	Scaffold	Major	Full	2016/06/04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/657/915/GCA_001657915.1_ASM165791v1	NA	NA	NA	NA	NA	1343	strain=22-06 S6	2	0	0	Streptococcus vestibularis
Streptococcus	Streptococcus viridans	NA	GCA_900460105.1	na	78535	latest	Contig	Major	Full	2018/08/01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/460/105/GCA_900460105.1_41665_H02	NA	NA	NA	NA	NA	78535	strain=NCTC1080	1	0	0	Streptococcus viridans
Olsenella	Olsenella mediterranea	NA	GCA_900119385.1	na	1871031	latest	Contig	Major	Full	2016/11/18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/119/385/GCA_900119385.1_PRJEB17947	NA	NA	NA	NA	NA	1871031	strain=Marseille-P3256	1	0	0	Olsenella mediterranea
Olsenella	Olsenella phocaeensis	NA	GCA_900120385.1	na	1852385	latest	Scaffold	Major	Full	2016/12/02	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/120/385/GCA_900120385.1_PRJEB18030	NA	NA	NA	NA	NA	1852385	strain=Marseille-P2936	2	0	0	Olsenella phocaeensis
Olsenella	Olsenella profusa F0195	Olsenella profusa	GCA_000468755.1	representative genome	1125712	latest	Contig	Major	Full	2013/09/19	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/468/755/GCA_000468755.1_OprofF0195v1.0	806	SEQF1933	F0195	High Coverage	AWEZ00000000	138595	strain=F0195	1	1	2	Olsenella profusa
Olsenella	Olsenella provencensis	NA	GCA_900128445.1	na	1852386	latest	Scaffold	Major	Full	2016/12/22	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/128/445/GCA_900128445.1_PRJEB18031	NA	NA	NA	NA	NA	1852386	strain=Marseille-P2912	2	0	0	Olsenella provencensis
Olsenella	Olsenella scatoligenes	NA	GCA_001494635.1	representative genome	1299998	latest	Contig	Major	Full	2016/01/05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/494/635/GCA_001494635.1_ASM149463v1	NA	NA	NA	NA	NA	1299998	strain=SK9K4	1	1	0	Olsenella scatoligenes
Olsenella	Olsenella sp.	NA	GCA_003531835.1	na	2042683	latest	Scaffold	Major	Full	2018/09/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/531/835/GCA_003531835.1_ASM353183v1	NA	NA	NA	NA	NA	2042683		2	0	0	Olsenella sp.
Olsenella	Olsenella sp. AF15-43LB	NA	GCA_003464265.1	na	2292237	latest	Scaffold	Major	Full	2018/09/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/464/265/GCA_003464265.1_ASM346426v1	NA	NA	NA	NA	NA	2292237	strain=AF15-43LB	2	0	0	Olsenella sp. AF15-43LB
Olsenella	Olsenella sp. AF16-14LB	NA	GCA_003462785.1	na	2292238	latest	Scaffold	Major	Full	2018/09/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/462/785/GCA_003462785.1_ASM346278v1	NA	NA	NA	NA	NA	2292238	strain=AF16-14LB	2	0	0	Olsenella sp. AF16-14LB
Olsenella	Olsenella sp. AF21-51	NA	GCA_003459345.1	na	2292239	latest	Scaffold	Major	Full	2018/09/05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/459/345/GCA_003459345.1_ASM345934v1	NA	NA	NA	NA	NA	2292239	strain=AF21-51	2	0	0	Olsenella sp. AF21-51
Olsenella	Olsenella sp. AM04-33	NA	GCA_003473355.1	na	2292049	latest	Scaffold	Major	Full	2018/09/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/473/355/GCA_003473355.1_ASM347335v1	NA	NA	NA	NA	NA	2292049	strain=AM04-33	2	0	0	Olsenella sp. AM04-33
Olsenella	Olsenella sp. AM05-17	NA	GCA_003472815.1	na	2292050	latest	Scaffold	Major	Full	2018/09/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/472/815/GCA_003472815.1_ASM347281v1	NA	NA	NA	NA	NA	2292050	strain=AM05-17	2	0	0	Olsenella sp. AM05-17
Olsenella	Olsenella sp. AM05-7	NA	GCA_003472785.1	na	2292051	latest	Scaffold	Major	Full	2018/09/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/472/785/GCA_003472785.1_ASM347278v1	NA	NA	NA	NA	NA	2292051	strain=AM05-7	2	0	0	Olsenella sp. AM05-7
Olsenella	Olsenella sp. AM30-3LB	NA	GCA_003469355.1	na	2292359	latest	Scaffold	Major	Full	2018/09/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/469/355/GCA_003469355.1_ASM346935v1	NA	NA	NA	NA	NA	2292359	strain=AM30-3LB	2	0	0	Olsenella sp. AM30-3LB
Olsenella	Olsenella sp. AM39-30AC	NA	GCA_003468205.1	na	2292360	latest	Scaffold	Major	Full	2018/09/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/468/205/GCA_003468205.1_ASM346820v1	NA	NA	NA	NA	NA	2292360	strain=AM39-30AC	2	0	0	Olsenella sp. AM39-30AC
Olsenella	Olsenella sp. An188	NA	GCA_002160255.1	na	1965579	latest	Contig	Major	Full	2017/05/30	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/160/255/GCA_002160255.1_ASM216025v1	NA	NA	NA	NA	NA	1965579	strain=An188	1	0	0	Olsenella sp. An188
Olsenella	Olsenella sp. An270	NA	GCA_002159735.1	na	1965615	latest	Contig	Major	Full	2017/05/30	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/159/735/GCA_002159735.1_ASM215973v1	NA	NA	NA	NA	NA	1965615	strain=An270	1	0	0	Olsenella sp. An270
Olsenella	Olsenella sp. An285	NA	GCA_002159625.1	na	1965621	latest	Contig	Major	Full	2017/05/30	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/159/625/GCA_002159625.1_ASM215962v1	NA	NA	NA	NA	NA	1965621	strain=An285	1	0	0	Olsenella sp. An285
Olsenella	Olsenella sp. An290	NA	GCA_002159535.1	na	1965625	latest	Contig	Major	Full	2017/05/30	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/159/535/GCA_002159535.1_ASM215953v1	NA	NA	NA	NA	NA	1965625	strain=An290	1	0	0	Olsenella sp. An290
Olsenella	Olsenella sp. An293	NA	GCA_002159495.1	na	1965626	latest	Contig	Major	Full	2017/05/30	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/159/495/GCA_002159495.1_ASM215949v1	NA	NA	NA	NA	NA	1965626	strain=An293	1	0	0	Olsenella sp. An293
Olsenella	Olsenella sp. DNF00959	NA	GCA_001553055.1	na	1476999	latest	Scaffold	Major	Full	2016/02/08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/553/055/GCA_001553055.1_ASM155305v1	NA	NA	NA	NA	NA	1476999	strain=DNF00959	2	0	0	Olsenella sp. DNF00959
Olsenella	Olsenella sp. GAM18	NA	GCA_003609875.1	na	2109685	latest	Complete Genome	Major	Full	2018/06/02	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/609/875/GCA_003609875.1_ASM360987v1	NA	NA	NA	NA	NA	2109685	strain=GAM18	4	0	0	Olsenella sp. GAM18
Olsenella	Olsenella sp. oral taxon 807	Olsenella sp. HMT 807	GCA_001189515.2	na	712411	latest	Complete Genome	Major	Full	2015/08/07	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/189/515/GCA_001189515.2_ASM118951v2	807	SEQF2751	F0089	Complete	CP012069	712411	strain=F0089	4	0	3	Olsenella sp. HMT 807
Olsenella	Olsenella sp. oral taxon 809 str. F0356	Olsenella sp. HMT 809	GCA_000233535.1	na	661087	latest	Scaffold	Major	Full	2011/11/02	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/233/535/GCA_000233535.1_Olsenella_sp_F0356_V1	809	SEQF1670	F0356	High Coverage	ACVE00000000	661086	strain=F0356	2	0	2	Olsenella sp. HMT 809
Olsenella	Olsenella sp. KCTC 15699	NA	GCA_003416765.1	na	2292441	latest	Contig	Major	Full	2018/08/22	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/416/765/GCA_003416765.1_ASM341676v1	NA	NA	NA	NA	NA	2292441	strain=KCTC 15699	1	0	0	Olsenella sp. KCTC 15699
Olsenella	Olsenella sp. KH1P3	NA	GCA_900167315.1	na	1945884	latest	Scaffold	Major	Full	2017/03/04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/315/GCA_900167315.1_IMG-taxon_2608642217_annotated_assembly	NA	NA	NA	NA	NA	1945884	strain=KH1P3	2	0	0	Olsenella sp. KH1P3
Olsenella	Olsenella sp. kh2p3	NA	GCA_900119625.1	na	1797112	latest	Scaffold	Major	Full	2016/11/18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/119/625/GCA_900119625.1_IMG-taxon_2606217754_annotated_assembly	NA	NA	NA	NA	NA	1797112	strain=KH2P3	2	0	0	Olsenella sp. kh2p3
Olsenella	Olsenella sp. KH3B4	NA	GCA_900111695.1	na	1855394	latest	Scaffold	Major	Full	2016/10/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/111/695/GCA_900111695.1_IMG-taxon_2651870308_annotated_assembly	NA	NA	NA	NA	NA	1855394	strain=KH3B4	2	0	0	Olsenella sp. KH3B4
Olsenella	Olsenella sp. Marseille-P2300	NA	GCA_900119915.1	na	1805478	latest	Complete Genome	Major	Full	2016/11/22	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/119/915/GCA_900119915.1_PRJEB16351	NA	NA	NA	NA	NA	1805478	strain=Marseille-P2300	4	0	0	Olsenella sp. Marseille-P2300
Olsenella	Olsenella sp. SIT9	NA	GCA_001457795.1	na	1622075	latest	Scaffold	Major	Full	2015/11/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/457/795/GCA_001457795.1_Olsenella_massiliensis	NA	NA	NA	NA	NA	1622075	strain=SIT9	2	0	0	Olsenella sp. SIT9
Olsenella	Olsenella sp. TM06-36	NA	GCA_003437375.1	na	2292361	latest	Scaffold	Major	Full	2018/08/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/437/375/GCA_003437375.1_ASM343737v1	NA	NA	NA	NA	NA	2292361	strain=TM06-36	2	0	0	Olsenella sp. TM06-36
Olsenella	Olsenella uli DSM 7084	Olsenella uli	GCA_000143845.1	representative genome	633147	latest	Complete Genome	Major	Full	2010/07/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/143/845/GCA_000143845.1_ASM14384v1	38	SEQF1031	DSM 7084, VPI, ATCC 49627	Complete	CP002106	133926	strain=DSM 7084	4	1	3	Olsenella uli
Olsenella	Olsenella umbonata	NA	GCA_900105025.1	representative genome	604330	latest	Chromosome	Major	Full	2016/10/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/105/025/GCA_900105025.1_IMG-taxon_2636416177_annotated_assembly	NA	NA	NA	NA	NA	604330	strain=DSM 22620	3	1	0	Olsenella umbonata
Olsenella	Olsenella urininfantis	NA	GCA_900155635.1	na	1871033	latest	Scaffold	Major	Full	2017/02/09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/155/635/GCA_900155635.1_Olsenella_urinainfantis	NA	NA	NA	NA	NA	1871033	strain=Marseille-P3197	2	0	0	Olsenella urininfantis
Prevotella	Prevotella aff. ruminicola Tc2-24	NA	GCA_900110895.1	representative genome	81582	latest	Scaffold	Major	Full	2016/10/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/110/895/GCA_900110895.1_IMG-taxon_2623621022_annotated_assembly	NA	NA	NA	NA	NA	81582	strain=TC2-24	2	1	0	Prevotella aff. ruminicola Tc2-24
Prevotella	Prevotella albensis DSM 11370 = JCM 12258	NA	GCA_000426565.1	representative genome	1122978	latest	Scaffold	Major	Full	2013/07/11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/426/565/GCA_000426565.1_ASM42656v1	NA	NA	NA	NA	NA	77768	strain=DSM 11370	2	1	0	Prevotella albensis DSM 11370 = JCM 12258
Prevotella	Prevotella amnii DSM 23384 = JCM 14753	NA	GCA_000378745.1	representative genome	1122979	latest	Scaffold	Major	Full	2013/04/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/378/745/GCA_000378745.1_ASM37874v1	NA	NA	NA	NA	NA	419005	strain=DSM 23384	2	1	0	Prevotella amnii DSM 23384 = JCM 14753
Prevotella	Prevotella aurantiaca JCM 15754	NA	GCA_000614025.1	representative genome	1236508	latest	Contig	Major	Full	2014/03/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/614/025/GCA_000614025.1_ASM61402v1	NA	NA	NA	NA	NA	596085	strain=JCM 15754	1	1	0	Prevotella aurantiaca JCM 15754
Prevotella	Prevotella baroniae DSM 16972 = JCM 13447	Prevotella baroniae	GCA_000426585.1	representative genome	1122980	latest	Scaffold	Major	Full	2013/07/11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/426/585/GCA_000426585.1_ASM42658v1	553	SEQF2582	DSM 16972	High Coverage	AUFQ00000000	305719	strain=DSM 16972	2	1	2	Prevotella baroniae
Prevotella	Prevotella bergensis DSM 17361	NA	GCA_000160535.1	representative genome	585502	latest	Scaffold	Major	Full	2009/10/08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/160/535/GCA_000160535.1_ASM16053v1	NA	NA	NA	NA	NA	242750	strain=DSM 17361	2	1	0	Prevotella bergensis DSM 17361
